ledger_id,account_id,event_type,session_id,credits_delta,cash_kes,balance_after,reason,created_at
LED-000244,BIZ-003,green_reward,SYN-02501,37,0,871,green cooking behavior reward,2025-06-28T11:31:00
LED-000245,BIZ-003,cook_charge,SYN-02587,-50,0,821,2.043 kWh cooking charge,2025-06-29T11:47:00
LED-000246,BIZ-003,green_reward,SYN-02587,43,0,864,green cooking behavior reward,2025-06-29T11:47:00
LED-000247,BIZ-003,cook_charge,SYN-02685,-12,0,852,0.488 kWh cooking charge,2025-06-30T10:59:00
LED-000248,BIZ-003,green_reward,SYN-02685,15,0,867,green cooking behavior reward,2025-06-30T10:59:00
LED-000249,BIZ-003,cook_charge,SYN-02686,-89,0,778,3.673 kWh cooking charge,2025-06-30T11:56:00
LED-000250,BIZ-003,green_reward,SYN-02686,72,0,850,green cooking behavior reward,2025-06-30T11:56:00
LED-000251,BIZ-004,top_up,,1200,600,1200,opening prepaid balance,2025-06-01T00:00:00
LED-000252,BIZ-004,cook_charge,SYN-00068,-53,0,1147,2.202 kWh cooking charge,2025-06-01T18:23:00
LED-000253,BIZ-004,cook_charge,SYN-00095,-17,0,1130,0.693 kWh cooking charge,2025-06-02T06:50:00
LED-000254,BIZ-004,cook_charge,SYN-00099,-27,0,1103,1.118 kWh cooking charge,2025-06-02T07:17:00
LED-000255,BIZ-004,cook_charge,SYN-00194,-60,0,1043,2.478 kWh cooking charge,2025-06-03T07:53:00
LED-000256,BIZ-004,cook_charge,SYN-00259,-43,0,1000,1.757 kWh cooking charge,2025-06-03T18:49:00
LED-000257,BIZ-004,cook_charge,SYN-00309,-40,0,960,1.634 kWh cooking charge,2025-06-04T07:56:00
LED-000258,BIZ-004,cook_charge,SYN-00365,-85,0,875,3.538 kWh cooking charge,2025-06-04T18:56:00
LED-000259,BIZ-004,cook_charge,SYN-00406,-35,0,840,1.443 kWh cooking charge,2025-06-05T07:40:00
LED-000260,BIZ-004,cook_charge,SYN-00449,-22,0,818,0.883 kWh cooking charge,2025-06-05T17:51:00
LED-000261,BIZ-004,cook_charge,SYN-00547,-24,0,794,0.995 kWh cooking charge,2025-06-06T18:53:00
LED-000262,BIZ-004,cook_charge,SYN-00624,-32,0,762,1.301 kWh cooking charge,2025-06-07T18:44:00
LED-000263,BIZ-004,cook_charge,SYN-00626,-68,0,694,2.81 kWh cooking charge,2025-06-07T19:02:00
LED-000264,BIZ-004,cook_charge,SYN-00656,-29,0,665,1.182 kWh cooking charge,2025-06-08T07:18:00
LED-000265,BIZ-004,cook_charge,SYN-00661,-39,0,626,1.6 kWh cooking charge,2025-06-08T08:01:00
LED-000266,BIZ-004,cook_charge,SYN-00748,-97,0,529,4.013 kWh cooking charge,2025-06-09T08:12:00
LED-000267,BIZ-004,cook_charge,SYN-00807,-18,0,511,0.727 kWh cooking charge,2025-06-09T18:06:00
LED-000268,BIZ-004,cook_charge,SYN-00905,-116,0,395,4.806 kWh cooking charge,2025-06-10T19:44:00
LED-000269,BIZ-004,cook_charge,SYN-00940,-66,0,329,2.727 kWh cooking charge,2025-06-11T07:59:00
LED-000270,BIZ-004,cook_charge,SYN-00995,-59,0,270,2.454 kWh cooking charge,2025-06-11T19:47:00
LED-000271,BIZ-004,cook_charge,SYN-01030,-17,0,253,0.685 kWh cooking charge,2025-06-12T07:10:00
LED-000272,BIZ-004,cook_charge,SYN-01168,-51,0,202,2.103 kWh cooking charge,2025-06-13T18:22:00
LED-000273,BIZ-004,cook_charge,SYN-01172,-36,0,166,1.475 kWh cooking charge,2025-06-13T19:50:00
LED-000274,BIZ-004,cook_charge,SYN-01203,-25,0,141,1.025 kWh cooking charge,2025-06-14T07:25:00
LED-000275,BIZ-004,cook_charge,SYN-01265,-30,0,111,1.229 kWh cooking charge,2025-06-14T18:15:00
LED-000276,BIZ-004,cook_charge,SYN-01295,-41,0,70,1.674 kWh cooking charge,2025-06-15T07:06:00
LED-000277,BIZ-004,top_up,,900,450,970,automatic demo top-up before cooking,2025-06-15T17:10:00
LED-000278,BIZ-004,cook_charge,SYN-01352,-82,0,888,3.398 kWh cooking charge,2025-06-15T19:31:00
LED-000279,BIZ-004,cook_charge,SYN-01387,-63,0,825,2.608 kWh cooking charge,2025-06-16T08:28:00
LED-000280,BIZ-004,cook_charge,SYN-01395,-53,0,772,2.198 kWh cooking charge,2025-06-16T08:58:00
LED-000281,BIZ-004,cook_charge,SYN-01483,-76,0,696,3.158 kWh cooking charge,2025-06-17T08:36:00
LED-000282,BIZ-004,cook_charge,SYN-01573,-38,0,658,1.565 kWh cooking charge,2025-06-18T08:04:00
LED-000283,BIZ-004,cook_charge,SYN-01619,-102,0,556,4.225 kWh cooking charge,2025-06-18T19:23:00
LED-000284,BIZ-004,cook_charge,SYN-01653,-19,0,537,0.788 kWh cooking charge,2025-06-19T06:50:00
LED-000285,BIZ-004,cook_charge,SYN-01716,-25,0,512,1.03 kWh cooking charge,2025-06-19T18:22:00
LED-000286,BIZ-004,cook_charge,SYN-01796,-68,0,444,2.815 kWh cooking charge,2025-06-20T19:16:00
LED-000287,BIZ-004,cook_charge,SYN-01827,-43,0,401,1.79 kWh cooking charge,2025-06-21T08:14:00
LED-000288,BIZ-004,cook_charge,SYN-01883,-43,0,358,1.756 kWh cooking charge,2025-06-21T18:19:00
LED-000289,BIZ-004,cook_charge,SYN-01921,-58,0,300,2.403 kWh cooking charge,2025-06-22T07:33:00
LED-000290,BIZ-004,cook_charge,SYN-01978,-84,0,216,3.463 kWh cooking charge,2025-06-22T19:26:00
LED-000291,BIZ-004,cook_charge,SYN-02014,-33,0,183,1.334 kWh cooking charge,2025-06-23T07:46:00
LED-000292,BIZ-004,cook_charge,SYN-02018,-22,0,161,0.892 kWh cooking charge,2025-06-23T07:18:00
LED-000293,BIZ-004,cook_charge,SYN-02147,-58,0,103,2.403 kWh cooking charge,2025-06-24T20:07:00
LED-000294,BIZ-004,cook_charge,SYN-02179,-33,0,70,1.351 kWh cooking charge,2025-06-25T07:49:00
LED-000295,BIZ-004,cook_charge,SYN-02194,-52,0,18,2.127 kWh cooking charge,2025-06-25T08:20:00
LED-000296,BIZ-004,top_up,,900,450,918,automatic demo top-up before cooking,2025-06-26T06:40:00
LED-000297,BIZ-004,cook_charge,SYN-02291,-74,0,844,3.08 kWh cooking charge,2025-06-26T08:19:00
LED-000298,BIZ-004,cook_charge,SYN-02342,-46,0,798,1.888 kWh cooking charge,2025-06-26T19:17:00
LED-000299,BIZ-004,cook_charge,SYN-02384,-17,0,781,0.684 kWh cooking charge,2025-06-27T07:36:00
LED-000300,BIZ-004,cook_charge,SYN-02437,-35,0,746,1.446 kWh cooking charge,2025-06-27T18:20:00
LED-000301,BIZ-004,cook_charge,SYN-02530,-78,0,668,3.223 kWh cooking charge,2025-06-28T18:55:00
LED-000302,BIZ-004,cook_charge,SYN-02536,-27,0,641,1.109 kWh cooking charge,2025-06-28T18:17:00
LED-000303,BIZ-004,cook_charge,SYN-02571,-103,0,538,4.284 kWh cooking charge,2025-06-29T08:54:00
LED-000304,BIZ-004,cook_charge,SYN-02630,-33,0,505,1.348 kWh cooking charge,2025-06-29T19:13:00
LED-000305,BIZ-004,cook_charge,SYN-02667,-80,0,425,3.324 kWh cooking charge,2025-06-30T08:02:00
LED-000306,BIZ-005,top_up,,1200,600,1200,opening prepaid balance,2025-06-01T00:00:00
LED-000307,BIZ-005,cook_charge,SYN-00029,-79,0,1121,3.261 kWh cooking charge,2025-06-01T12:01:00
LED-000308,BIZ-005,green_reward,SYN-00029,65,0,1186,green cooking behavior reward,2025-06-01T12:01:00
LED-000309,BIZ-005,cook_charge,SYN-00031,-41,0,1145,1.685 kWh cooking charge,2025-06-01T12:21:00
LED-000310,BIZ-005,green_reward,SYN-00031,36,0,1181,green cooking behavior reward,2025-06-01T12:21:00
LED-000311,BIZ-005,cook_charge,SYN-00121,-57,0,1124,2.375 kWh cooking charge,2025-06-02T11:59:00
LED-000312,BIZ-005,green_reward,SYN-00121,49,0,1173,green cooking behavior reward,2025-06-02T11:59:00
LED-000313,BIZ-005,cook_charge,SYN-00122,-23,0,1150,0.947 kWh cooking charge,2025-06-02T11:46:00
LED-000314,BIZ-005,green_reward,SYN-00122,23,0,1173,green cooking behavior reward,2025-06-02T11:46:00
LED-000315,BIZ-005,cook_charge,SYN-00224,-74,0,1099,3.075 kWh cooking charge,2025-06-03T12:19:00
LED-000316,BIZ-005,green_reward,SYN-00224,61,0,1160,green cooking behavior reward,2025-06-03T12:19:00
LED-000317,BIZ-005,cook_charge,SYN-00225,-81,0,1079,3.369 kWh cooking charge,2025-06-03T12:05:00
LED-000318,BIZ-005,green_reward,SYN-00225,67,0,1146,green cooking behavior reward,2025-06-03T12:05:00
LED-000319,BIZ-005,cook_charge,SYN-00335,-52,0,1094,2.166 kWh cooking charge,2025-06-04T12:24:00
LED-000320,BIZ-005,green_reward,SYN-00335,45,0,1139,green cooking behavior reward,2025-06-04T12:24:00
LED-000321,BIZ-005,cook_charge,SYN-00336,-77,0,1062,3.192 kWh cooking charge,2025-06-04T12:05:00
LED-000322,BIZ-005,green_reward,SYN-00336,63,0,1125,green cooking behavior reward,2025-06-04T12:05:00
LED-000323,BIZ-005,cook_charge,SYN-00419,-40,0,1085,1.657 kWh cooking charge,2025-06-05T11:06:00
LED-000324,BIZ-005,green_reward,SYN-00419,36,0,1121,green cooking behavior reward,2025-06-05T11:06:00
LED-000325,BIZ-005,cook_charge,SYN-00420,-47,0,1074,1.952 kWh cooking charge,2025-06-05T11:51:00
LED-000326,BIZ-005,green_reward,SYN-00420,41,0,1115,green cooking behavior reward,2025-06-05T11:51:00
LED-000327,BIZ-005,cook_charge,SYN-00502,-64,0,1051,2.633 kWh cooking charge,2025-06-06T11:45:00
LED-000328,BIZ-005,green_reward,SYN-00502,53,0,1104,green cooking behavior reward,2025-06-06T11:45:00
LED-000329,BIZ-005,cook_charge,SYN-00503,-30,0,1074,1.216 kWh cooking charge,2025-06-06T11:03:00
LED-000330,BIZ-005,green_reward,SYN-00503,28,0,1102,green cooking behavior reward,2025-06-06T11:03:00
LED-000331,BIZ-005,cook_charge,SYN-00591,-33,0,1069,1.338 kWh cooking charge,2025-06-07T11:14:00
LED-000332,BIZ-005,green_reward,SYN-00591,30,0,1099,green cooking behavior reward,2025-06-07T11:14:00
LED-000333,BIZ-005,cook_charge,SYN-00683,-27,0,1072,1.093 kWh cooking charge,2025-06-08T11:31:00
LED-000334,BIZ-005,green_reward,SYN-00683,26,0,1098,green cooking behavior reward,2025-06-08T11:31:00
LED-000335,BIZ-005,cook_charge,SYN-00769,-44,0,1054,1.802 kWh cooking charge,2025-06-09T11:10:00
LED-000336,BIZ-005,green_reward,SYN-00769,38,0,1092,green cooking behavior reward,2025-06-09T11:10:00
LED-000337,BIZ-005,cook_charge,SYN-00770,-120,0,972,4.985 kWh cooking charge,2025-06-09T12:32:00
LED-000338,BIZ-005,green_reward,SYN-00770,96,0,1068,green cooking behavior reward,2025-06-09T12:32:00
LED-000339,BIZ-005,cook_charge,SYN-00869,-75,0,993,3.097 kWh cooking charge,2025-06-10T12:36:00
LED-000340,BIZ-005,green_reward,SYN-00869,62,0,1055,green cooking behavior reward,2025-06-10T12:36:00
LED-000341,BIZ-005,cook_charge,SYN-00872,-61,0,994,2.513 kWh cooking charge,2025-06-10T12:34:00
LED-000342,BIZ-005,green_reward,SYN-00872,51,0,1045,green cooking behavior reward,2025-06-10T12:34:00
LED-000343,BIZ-005,cook_charge,SYN-00952,-83,0,962,3.425 kWh cooking charge,2025-06-11T12:11:00
LED-000344,BIZ-005,green_reward,SYN-00952,68,0,1030,green cooking behavior reward,2025-06-11T12:11:00
LED-000345,BIZ-005,cook_charge,SYN-01046,-39,0,991,1.624 kWh cooking charge,2025-06-12T11:17:00
LED-000346,BIZ-005,green_reward,SYN-01046,35,0,1026,green cooking behavior reward,2025-06-12T11:17:00
LED-000347,BIZ-005,cook_charge,SYN-01049,-38,0,988,1.573 kWh cooking charge,2025-06-12T11:13:00
LED-000348,BIZ-005,green_reward,SYN-01049,34,0,1022,green cooking behavior reward,2025-06-12T11:13:00
LED-000349,BIZ-005,cook_charge,SYN-01135,-48,0,974,1.985 kWh cooking charge,2025-06-13T11:03:00
LED-000350,BIZ-005,green_reward,SYN-01135,42,0,1016,green cooking behavior reward,2025-06-13T11:03:00
LED-000351,BIZ-005,cook_charge,SYN-01137,-62,0,954,2.579 kWh cooking charge,2025-06-13T12:03:00
LED-000352,BIZ-005,green_reward,SYN-01137,52,0,1006,green cooking behavior reward,2025-06-13T12:03:00
LED-000353,BIZ-005,cook_charge,SYN-01225,-70,0,936,2.91 kWh cooking charge,2025-06-14T12:08:00
LED-000354,BIZ-005,green_reward,SYN-01225,58,0,994,green cooking behavior reward,2025-06-14T12:08:00
LED-000355,BIZ-005,cook_charge,SYN-01226,-43,0,951,1.789 kWh cooking charge,2025-06-14T12:37:00
LED-000356,BIZ-005,green_reward,SYN-01226,38,0,989,green cooking behavior reward,2025-06-14T12:37:00
LED-000357,BIZ-005,cook_charge,SYN-01320,-23,0,966,0.941 kWh cooking charge,2025-06-15T12:11:00
LED-000358,BIZ-005,green_reward,SYN-01320,23,0,989,green cooking behavior reward,2025-06-15T12:11:00
LED-000359,BIZ-005,cook_charge,SYN-01412,-24,0,965,0.974 kWh cooking charge,2025-06-16T11:52:00
LED-000360,BIZ-005,green_reward,SYN-01412,24,0,989,green cooking behavior reward,2025-06-16T11:52:00
LED-000361,BIZ-005,cook_charge,SYN-01413,-33,0,956,1.373 kWh cooking charge,2025-06-16T11:34:00
LED-000362,BIZ-005,green_reward,SYN-01413,31,0,987,green cooking behavior reward,2025-06-16T11:34:00
LED-000363,BIZ-005,cook_charge,SYN-01495,-87,0,900,3.619 kWh cooking charge,2025-06-17T11:52:00
LED-000364,BIZ-005,green_reward,SYN-01495,71,0,971,green cooking behavior reward,2025-06-17T11:52:00
LED-000365,BIZ-005,cook_charge,SYN-01496,-16,0,955,0.666 kWh cooking charge,2025-06-17T10:49:00
LED-000366,BIZ-005,green_reward,SYN-01496,18,0,973,green cooking behavior reward,2025-06-17T10:49:00
LED-000367,BIZ-005,cook_charge,SYN-01584,-52,0,921,2.147 kWh cooking charge,2025-06-18T11:34:00
LED-000368,BIZ-005,green_reward,SYN-01584,45,0,966,green cooking behavior reward,2025-06-18T11:34:00
LED-000369,BIZ-005,cook_charge,SYN-01587,-50,0,916,2.071 kWh cooking charge,2025-06-18T11:58:00
LED-000370,BIZ-005,green_reward,SYN-01587,43,0,959,green cooking behavior reward,2025-06-18T11:58:00
LED-000371,BIZ-005,cook_charge,SYN-01676,-90,0,869,3.724 kWh cooking charge,2025-06-19T12:13:00
LED-000372,BIZ-005,green_reward,SYN-01676,73,0,942,green cooking behavior reward,2025-06-19T12:13:00
LED-000373,BIZ-005,cook_charge,SYN-01678,-59,0,883,2.426 kWh cooking charge,2025-06-19T11:40:00
LED-000374,BIZ-005,green_reward,SYN-01678,50,0,933,green cooking behavior reward,2025-06-19T11:40:00
LED-000375,BIZ-005,cook_charge,SYN-01757,-114,0,819,4.72 kWh cooking charge,2025-06-20T12:43:00
LED-000376,BIZ-005,green_reward,SYN-01757,91,0,910,green cooking behavior reward,2025-06-20T12:43:00
LED-000377,BIZ-005,cook_charge,SYN-01849,-26,0,884,1.059 kWh cooking charge,2025-06-21T10:45:00
LED-000378,BIZ-005,green_reward,SYN-01849,25,0,909,green cooking behavior reward,2025-06-21T10:45:00
LED-000379,BIZ-005,cook_charge,SYN-01851,-32,0,877,1.314 kWh cooking charge,2025-06-21T11:50:00
LED-000380,BIZ-005,green_reward,SYN-01851,30,0,907,green cooking behavior reward,2025-06-21T11:50:00
LED-000381,BIZ-005,cook_charge,SYN-01941,-69,0,838,2.857 kWh cooking charge,2025-06-22T11:27:00
LED-000382,BIZ-005,green_reward,SYN-01941,57,0,895,green cooking behavior reward,2025-06-22T11:27:00
LED-000383,BIZ-005,cook_charge,SYN-01943,-26,0,869,1.074 kWh cooking charge,2025-06-22T12:07:00
LED-000384,BIZ-005,green_reward,SYN-01943,25,0,894,green cooking behavior reward,2025-06-22T12:07:00
LED-000385,BIZ-005,cook_charge,SYN-02032,-31,0,863,1.282 kWh cooking charge,2025-06-23T11:12:00
LED-000386,BIZ-005,green_reward,SYN-02032,29,0,892,green cooking behavior reward,2025-06-23T11:12:00
LED-000387,BIZ-005,cook_charge,SYN-02034,-67,0,825,2.752 kWh cooking charge,2025-06-23T12:40:00
LED-000388,BIZ-005,green_reward,SYN-02034,56,0,881,green cooking behavior reward,2025-06-23T12:40:00
LED-000389,BIZ-005,cook_charge,SYN-02115,-45,0,836,1.862 kWh cooking charge,2025-06-24T11:08:00
LED-000390,BIZ-005,green_reward,SYN-02115,40,0,876,green cooking behavior reward,2025-06-24T11:08:00
LED-000391,BIZ-005,cook_charge,SYN-02212,-85,0,791,3.502 kWh cooking charge,2025-06-25T12:17:00
LED-000392,BIZ-005,green_reward,SYN-02212,69,0,860,green cooking behavior reward,2025-06-25T12:17:00
LED-000393,BIZ-005,cook_charge,SYN-02213,-57,0,803,2.339 kWh cooking charge,2025-06-25T11:39:00
LED-000394,BIZ-005,green_reward,SYN-02213,48,0,851,green cooking behavior reward,2025-06-25T11:39:00
LED-000395,BIZ-005,cook_charge,SYN-02306,-33,0,818,1.361 kWh cooking charge,2025-06-26T11:31:00
LED-000396,BIZ-005,green_reward,SYN-02306,30,0,848,green cooking behavior reward,2025-06-26T11:31:00
LED-000397,BIZ-005,cook_charge,SYN-02404,-55,0,793,2.279 kWh cooking charge,2025-06-27T12:03:00
LED-000398,BIZ-005,green_reward,SYN-02404,47,0,840,green cooking behavior reward,2025-06-27T12:03:00
LED-000399,BIZ-005,cook_charge,SYN-02499,-60,0,780,2.48 kWh cooking charge,2025-06-28T12:18:00
LED-000400,BIZ-005,green_reward,SYN-02499,51,0,831,green cooking behavior reward,2025-06-28T12:18:00
LED-000401,BIZ-005,cook_charge,SYN-02502,-58,0,773,2.41 kWh cooking charge,2025-06-28T12:44:00
LED-000402,BIZ-005,green_reward,SYN-02502,49,0,822,green cooking behavior reward,2025-06-28T12:44:00
LED-000403,BIZ-005,cook_charge,SYN-02588,-14,0,808,0.544 kWh cooking charge,2025-06-29T11:14:00
LED-000404,BIZ-005,green_reward,SYN-02588,16,0,824,green cooking behavior reward,2025-06-29T11:14:00
LED-000405,BIZ-005,cook_charge,SYN-02687,-57,0,767,2.337 kWh cooking charge,2025-06-30T11:53:00
LED-000406,BIZ-005,green_reward,SYN-02687,48,0,815,green cooking behavior reward,2025-06-30T11:53:00
LED-000407,BIZ-006,top_up,,1200,600,1200,opening prepaid balance,2025-06-01T00:00:00
LED-000408,BIZ-006,cook_charge,SYN-00012,-101,0,1099,4.206 kWh cooking charge,2025-06-01T08:55:00
LED-000409,BIZ-006,cook_charge,SYN-00160,-33,0,1066,1.372 kWh cooking charge,2025-06-02T19:34:00
LED-000410,BIZ-006,cook_charge,SYN-00166,-74,0,992,3.076 kWh cooking charge,2025-06-02T19:10:00
LED-000411,BIZ-006,cook_charge,SYN-00203,-52,0,940,2.153 kWh cooking charge,2025-06-03T07:54:00
LED-000412,BIZ-006,cook_charge,SYN-00266,-80,0,860,3.322 kWh cooking charge,2025-06-03T19:25:00
LED-000413,BIZ-006,cook_charge,SYN-00302,-60,0,800,2.489 kWh cooking charge,2025-06-04T08:07:00
LED-000414,BIZ-006,cook_charge,SYN-00306,-45,0,755,1.871 kWh cooking charge,2025-06-04T07:49:00
LED-000415,BIZ-006,cook_charge,SYN-00400,-93,0,662,3.861 kWh cooking charge,2025-06-05T08:28:00
LED-000416,BIZ-006,cook_charge,SYN-00460,-119,0,543,4.931 kWh cooking charge,2025-06-05T20:06:00
LED-000417,BIZ-006,cook_charge,SYN-00489,-100,0,443,4.162 kWh cooking charge,2025-06-06T08:57:00
LED-000418,BIZ-006,cook_charge,SYN-00538,-39,0,404,1.59 kWh cooking charge,2025-06-06T18:04:00
LED-000419,BIZ-006,cook_charge,SYN-00572,-54,0,350,2.209 kWh cooking charge,2025-06-07T07:37:00
LED-000420,BIZ-006,cook_charge,SYN-00625,-23,0,327,0.936 kWh cooking charge,2025-06-07T18:20:00
LED-000421,BIZ-006,cook_charge,SYN-00712,-26,0,301,1.081 kWh cooking charge,2025-06-08T18:19:00
LED-000422,BIZ-006,cook_charge,SYN-00745,-25,0,276,1.01 kWh cooking charge,2025-06-09T06:53:00
LED-000423,BIZ-006,cook_charge,SYN-00811,-83,0,193,3.435 kWh cooking charge,2025-06-09T19:16:00
LED-000424,BIZ-006,cook_charge,SYN-00903,-27,0,166,1.108 kWh cooking charge,2025-06-10T18:08:00
LED-000425,BIZ-006,cook_charge,SYN-00989,-29,0,137,1.173 kWh cooking charge,2025-06-11T17:57:00
LED-000426,BIZ-006,cook_charge,SYN-00992,-60,0,77,2.469 kWh cooking charge,2025-06-11T19:27:00
LED-000427,BIZ-006,cook_charge,SYN-01021,-32,0,45,1.33 kWh cooking charge,2025-06-12T07:00:00
LED-000428,BIZ-006,cook_charge,SYN-01083,-36,0,9,1.465 kWh cooking charge,2025-06-12T18:35:00
LED-000429,BIZ-006,top_up,,900,450,909,automatic demo top-up before cooking,2025-06-13T17:10:00
LED-000430,BIZ-006,cook_charge,SYN-01171,-95,0,814,3.954 kWh cooking charge,2025-06-13T19:27:00
LED-000431,BIZ-006,cook_charge,SYN-01261,-29,0,785,1.196 kWh cooking charge,2025-06-14T18:56:00
LED-000432,BIZ-006,cook_charge,SYN-01266,-38,0,747,1.566 kWh cooking charge,2025-06-14T18:18:00
LED-000433,BIZ-006,cook_charge,SYN-01288,-18,0,729,0.724 kWh cooking charge,2025-06-15T06:56:00
LED-000434,BIZ-006,cook_charge,SYN-01353,-48,0,681,1.974 kWh cooking charge,2025-06-15T18:22:00
LED-000435,BIZ-006,cook_charge,SYN-01443,-77,0,604,3.196 kWh cooking charge,2025-06-16T18:53:00
LED-000436,BIZ-006,cook_charge,SYN-01444,-36,0,568,1.469 kWh cooking charge,2025-06-16T19:36:00
LED-000437,BIZ-006,cook_charge,SYN-01477,-28,0,540,1.15 kWh cooking charge,2025-06-17T06:58:00
LED-000438,BIZ-006,cook_charge,SYN-01484,-29,0,511,1.167 kWh cooking charge,2025-06-17T08:43:00
LED-000439,BIZ-006,cook_charge,SYN-01620,-27,0,484,1.108 kWh cooking charge,2025-06-18T17:58:00
LED-000440,BIZ-006,cook_charge,SYN-01623,-57,0,427,2.36 kWh cooking charge,2025-06-18T18:29:00
LED-000441,BIZ-006,cook_charge,SYN-01661,-41,0,386,1.677 kWh cooking charge,2025-06-19T08:03:00
LED-000442,BIZ-006,cook_charge,SYN-01715,-30,0,356,1.232 kWh cooking charge,2025-06-19T19:07:00
LED-000443,BIZ-006,cook_charge,SYN-01745,-91,0,265,3.772 kWh cooking charge,2025-06-20T08:44:00
LED-000444,BIZ-006,cook_charge,SYN-01837,-17,0,248,0.693 kWh cooking charge,2025-06-21T07:19:00
LED-000445,BIZ-006,cook_charge,SYN-01925,-55,0,193,2.261 kWh cooking charge,2025-06-22T08:41:00
LED-000446,BIZ-006,cook_charge,SYN-01933,-69,0,124,2.853 kWh cooking charge,2025-06-22T08:10:00
LED-000447,BIZ-006,cook_charge,SYN-02062,-92,0,32,3.801 kWh cooking charge,2025-06-23T19:19:00
LED-000448,BIZ-006,top_up,,900,450,932,automatic demo top-up before cooking,2025-06-24T06:00:00
LED-000449,BIZ-006,cook_charge,SYN-02085,-44,0,888,1.812 kWh cooking charge,2025-06-24T07:35:00
LED-000450,BIZ-006,cook_charge,SYN-02143,-70,0,818,2.901 kWh cooking charge,2025-06-24T18:57:00
LED-000451,BIZ-006,cook_charge,SYN-02247,-73,0,745,3.017 kWh cooking charge,2025-06-25T19:29:00
LED-000452,BIZ-006,cook_charge,SYN-02249,-27,0,718,1.123 kWh cooking charge,2025-06-25T18:12:00
LED-000453,BIZ-006,cook_charge,SYN-02339,-66,0,652,2.714 kWh cooking charge,2025-06-26T18:43:00
LED-000454,BIZ-006,cook_charge,SYN-02375,-88,0,564,3.641 kWh cooking charge,2025-06-27T08:21:00
LED-000455,BIZ-006,cook_charge,SYN-02390,-26,0,538,1.074 kWh cooking charge,2025-06-27T07:35:00
LED-000456,BIZ-006,cook_charge,SYN-02468,-43,0,495,1.759 kWh cooking charge,2025-06-28T06:59:00
