session_id,account_id,entity_id,account_type,cooker_id,plug,observed_group,source,start_at,end_at,date,start_hour_eat,duration_minutes,kwh,avg_w,peak_w,slot_color,shifted_daytime
SYN-00143,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-02T12:40:00,2025-06-02T13:33:00,2025-06-02,12,53,0.345,390.6,1076,green,1
SYN-00144,HH-0428,HH-0428,household,C-SYN-HH-0428,,,synthetic_profile,2025-06-02T12:40:00,2025-06-02T13:37:00,2025-06-02,12,57,0.343,361.1,1964,green,1
OBS-015-0071,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-02T12:50:19.519000,2025-06-02T13:00:13.532000,2025-06-02,12,9.9,0.185,1119.9,1134.4,green,1
SYN-00146,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-02T13:00:00,2025-06-02T13:43:00,2025-06-02,13,43,0.586,817.7,1666,green,1
SYN-00147,HH-0527,HH-0527,household,C-SYN-HH-0527,,,synthetic_profile,2025-06-02T13:00:00,2025-06-02T13:47:00,2025-06-02,13,47,0.468,597.4,858,green,1
SYN-00148,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-02T13:05:00,2025-06-02T13:51:00,2025-06-02,13,46,0.59,769.6,1025,green,1
SYN-00149,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-02T13:20:00,2025-06-02T14:26:00,2025-06-02,13,66,0.334,303.6,1190,green,1
SYN-00150,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-02T13:30:00,2025-06-02T14:07:00,2025-06-02,13,37,0.453,734.6,1281,green,1
SYN-00151,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-02T13:30:00,2025-06-02T14:15:00,2025-06-02,13,45,0.239,318.7,2080,green,1
SYN-00152,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-02T13:40:00,2025-06-02T14:34:00,2025-06-02,13,54,0.378,420.0,1879,green,1
SYN-00153,HH-0382,HH-0382,household,C-SYN-HH-0382,,,synthetic_profile,2025-06-02T13:40:00,2025-06-02T14:02:00,2025-06-02,13,22,0.297,810.0,856,green,1
OBS-015-0072,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-02T13:58:34.539000,2025-06-02T14:12:22.504000,2025-06-02,13,13.8,0.238,1034.1,1136.4,green,1
SYN-00155,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-02T14:05:00,2025-06-02T15:02:00,2025-06-02,14,57,0.748,787.4,1669,green,1
SYN-00156,HH-0347,HH-0347,household,C-SYN-HH-0347,,,synthetic_profile,2025-06-02T14:05:00,2025-06-02T14:52:00,2025-06-02,14,47,0.526,671.5,1963,green,1
OBS-018-0149,HH-0031,HH-0031,household,C-OBS-018,018,G,observed_smartplug,2025-06-02T16:23:17.104000,2025-06-02T17:04:16.642000,2025-06-02,16,41.0,0.713,1043.5,1120.4,orange,1
SYN-00158,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-02T17:00:00,2025-06-02T17:31:00,2025-06-02,17,31,0.191,369.7,1506,red,0
SYN-00159,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-02T17:00:00,2025-06-02T17:27:00,2025-06-02,17,27,0.318,706.7,1599,red,0
SYN-00160,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-02T17:05:00,2025-06-02T19:34:00,2025-06-02,17,149,1.372,552.5,1161,red,0
SYN-00161,HH-0133,HH-0133,household,C-SYN-HH-0133,,,synthetic_profile,2025-06-02T17:10:00,2025-06-02T17:52:00,2025-06-02,17,42,0.597,852.9,1552,red,0
SYN-00162,HH-0308,HH-0308,household,C-SYN-HH-0308,,,synthetic_profile,2025-06-02T17:10:00,2025-06-02T17:29:00,2025-06-02,17,19,0.25,789.5,1432,red,0
SYN-00163,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-02T17:15:00,2025-06-02T19:17:00,2025-06-02,17,122,1.83,900.0,1850,red,0
SYN-00164,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-02T17:15:00,2025-06-02T17:38:00,2025-06-02,17,23,0.327,853.0,1805,red,0
SYN-00165,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-02T17:30:00,2025-06-02T18:26:00,2025-06-02,17,56,0.503,538.9,1249,red,0
SYN-00166,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-02T17:40:00,2025-06-02T19:10:00,2025-06-02,17,90,3.076,2050.7,1908,red,0
SYN-00167,HH-0370,HH-0370,household,C-SYN-HH-0370,,,synthetic_profile,2025-06-02T17:40:00,2025-06-02T18:09:00,2025-06-02,17,29,0.369,763.4,1791,red,0
SYN-00168,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-02T18:00:00,2025-06-02T18:23:00,2025-06-02,18,23,0.126,328.7,915,red,0
SYN-00169,HH-0382,HH-0382,household,C-SYN-HH-0382,,,synthetic_profile,2025-06-02T18:00:00,2025-06-02T18:55:00,2025-06-02,18,55,0.588,641.5,1518,red,0
SYN-00170,HH-0413,HH-0413,household,C-SYN-HH-0413,,,synthetic_profile,2025-06-02T18:05:00,2025-06-02T18:38:00,2025-06-02,18,33,0.411,747.3,1847,red,0
SYN-00171,HH-0485,HH-0485,household,C-SYN-HH-0485,,,synthetic_profile,2025-06-02T18:05:00,2025-06-02T18:48:00,2025-06-02,18,43,0.64,893.0,1488,red,0
SYN-00172,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-02T18:20:00,2025-06-02T18:43:00,2025-06-02,18,23,0.352,918.3,1250,red,0
SYN-00173,HH-0216,HH-0216,household,C-SYN-HH-0216,,,synthetic_profile,2025-06-02T18:20:00,2025-06-02T18:47:00,2025-06-02,18,27,0.227,504.4,1039,red,0
SYN-00174,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-02T18:20:00,2025-06-02T18:45:00,2025-06-02,18,25,0.126,302.4,893,red,0
SYN-00175,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-02T18:40:00,2025-06-02T19:25:00,2025-06-02,18,45,0.423,564.0,936,red,0
SYN-00176,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-02T18:40:00,2025-06-02T19:00:00,2025-06-02,18,20,0.197,591.0,1754,red,0
SYN-00177,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-02T19:00:00,2025-06-02T19:46:00,2025-06-02,19,46,0.578,753.9,1109,red,0
SYN-00178,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-02T19:05:00,2025-06-02T19:48:00,2025-06-02,19,43,0.67,934.9,870,red,0
SYN-00179,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-02T19:05:00,2025-06-02T19:32:00,2025-06-02,19,27,0.155,344.4,1494,red,0
SYN-00180,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-02T19:05:00,2025-06-02T19:45:00,2025-06-02,19,40,0.258,387.0,936,red,0
SYN-00181,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-02T19:10:00,2025-06-02T19:48:00,2025-06-02,19,38,0.5,789.5,1914,red,0
SYN-00182,HH-0282,HH-0282,household,C-SYN-HH-0282,,,synthetic_profile,2025-06-02T19:15:00,2025-06-02T19:36:00,2025-06-02,19,21,0.327,934.3,1752,red,0
SYN-00183,HH-0381,HH-0381,household,C-SYN-HH-0381,,,synthetic_profile,2025-06-02T19:15:00,2025-06-02T19:50:00,2025-06-02,19,35,0.204,349.7,1327,red,0
SYN-00184,HH-0451,HH-0451,household,C-SYN-HH-0451,,,synthetic_profile,2025-06-02T19:15:00,2025-06-02T19:39:00,2025-06-02,19,24,0.156,390.0,1359,red,0
SYN-00185,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-02T19:30:00,2025-06-02T20:17:00,2025-06-02,19,47,0.318,406.0,1341,red,0
SYN-00186,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-02T20:00:00,2025-06-02T20:55:00,2025-06-02,20,55,0.577,629.5,916,red,0
OBS-015-0073,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-02T20:12:01.522000,2025-06-02T20:20:55.527000,2025-06-02,20,8.9,0.167,1123.4,1137.7,red,0
SYN-00188,HH-0527,HH-0527,household,C-SYN-HH-0527,,,synthetic_profile,2025-06-02T20:40:00,2025-06-02T21:28:00,2025-06-02,20,48,0.441,551.2,1213,red,0
OBS-017-0133,HH-0031,HH-0031,household,C-OBS-017,017,G,observed_smartplug,2025-06-02T21:33:29.831000,2025-06-02T21:37:11.391000,2025-06-02,21,3.7,0.118,1912.4,2015.4,red,0
OBS-010-0040,HH-0010,HH-0010,household,C-OBS-010,010,H,observed_smartplug,2025-06-02T22:09:48.376000,2025-06-02T22:36:12.384000,2025-06-02,22,26.4,0.696,1582.6,1640.0,red,0
OBS-011-0060,HH-0010,HH-0010,household,C-OBS-011,011,H,observed_smartplug,2025-06-02T22:09:49.408000,2025-06-02T22:36:14.394000,2025-06-02,22,26.4,0.699,1587.0,1634.9,red,0
SYN-00192,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-03T06:00:00,2025-06-03T07:49:00,2025-06-03,6,109,1.785,982.6,1350,red,0
SYN-00193,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-03T06:00:00,2025-06-03T06:46:00,2025-06-03,6,46,0.664,866.1,1580,red,0
SYN-00194,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-03T06:05:00,2025-06-03T07:53:00,2025-06-03,6,108,2.478,1376.7,1123,red,0
SYN-00195,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-03T06:05:00,2025-06-03T06:40:00,2025-06-03,6,35,0.262,449.1,2024,red,0
SYN-00196,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-03T06:10:00,2025-06-03T06:55:00,2025-06-03,6,45,0.481,641.3,1952,red,0
SYN-00197,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-03T06:10:00,2025-06-03T06:50:00,2025-06-03,6,40,0.449,673.5,959,red,0
SYN-00198,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-03T06:10:00,2025-06-03T07:02:00,2025-06-03,6,52,0.389,448.8,1199,red,0
SYN-00199,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-03T06:15:00,2025-06-03T08:17:00,2025-06-03,6,122,1.482,728.9,1589,red,0
SYN-00200,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-03T06:15:00,2025-06-03T07:07:00,2025-06-03,6,52,0.545,628.8,1910,red,0
SYN-00201,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-03T06:15:00,2025-06-03T07:01:00,2025-06-03,6,46,0.629,820.4,1196,red,0
SYN-00202,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-03T06:15:00,2025-06-03T06:48:00,2025-06-03,6,33,0.315,572.7,1024,red,0
SYN-00203,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-03T06:20:00,2025-06-03T07:54:00,2025-06-03,6,94,2.153,1374.3,1933,red,0
SYN-00204,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T08:59:00,2025-06-03,6,149,2.355,948.3,1502,red,0
SYN-00205,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T08:52:00,2025-06-03,6,142,4.382,1851.5,1996,red,0
SYN-00206,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T06:52:00,2025-06-03,6,22,0.201,548.2,1407,red,0
SYN-00207,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T07:15:00,2025-06-03,6,45,0.56,746.7,1766,red,0
SYN-00208,HH-0274,HH-0274,household,C-SYN-HH-0274,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T07:27:00,2025-06-03,6,57,0.553,582.1,2027,red,0
SYN-00209,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T07:14:00,2025-06-03,6,44,0.305,415.9,2096,red,0
SYN-00210,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-03T06:30:00,2025-06-03T07:12:00,2025-06-03,6,42,0.334,477.1,1353,red,0
SYN-00211,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-03T07:00:00,2025-06-03T07:19:00,2025-06-03,7,19,0.206,650.5,1781,orange,0
SYN-00212,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-03T07:00:00,2025-06-03T07:20:00,2025-06-03,7,20,0.123,369.0,1558,orange,0
SYN-00213,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-03T07:05:00,2025-06-03T07:58:00,2025-06-03,7,53,0.573,648.7,1166,orange,0
SYN-00214,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-03T07:10:00,2025-06-03T07:46:00,2025-06-03,7,36,0.171,285.0,1085,orange,0
SYN-00215,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-03T07:15:00,2025-06-03T08:12:00,2025-06-03,7,57,0.51,536.8,1773,orange,0
SYN-00216,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-03T07:15:00,2025-06-03T07:57:00,2025-06-03,7,42,0.193,275.7,1371,orange,0
SYN-00217,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-03T07:40:00,2025-06-03T08:01:00,2025-06-03,7,21,0.22,628.6,997,orange,0
SYN-00218,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-03T08:00:00,2025-06-03T08:31:00,2025-06-03,8,31,0.356,689.0,1117,orange,0
SYN-00219,HH-0554,HH-0554,household,C-SYN-HH-0554,,,synthetic_profile,2025-06-03T08:10:00,2025-06-03T08:57:00,2025-06-03,8,47,0.727,928.1,875,orange,0
OBS-015-0074,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-03T08:14:31.492000,2025-06-03T08:24:25.503000,2025-06-03,8,9.9,0.186,1127.8,1140.9,orange,0
SYN-00221,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-03T08:40:00,2025-06-03T09:15:00,2025-06-03,8,35,0.542,929.1,1690,orange,0
SYN-00222,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-03T08:40:00,2025-06-03T09:37:00,2025-06-03,8,57,0.351,369.5,1447,orange,0
SYN-00223,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-03T10:00:00,2025-06-03T11:18:00,2025-06-03,10,78,1.37,1053.8,1480,green,1
SYN-00224,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-03T10:05:00,2025-06-03T12:19:00,2025-06-03,10,134,3.075,1376.9,1896,green,1
SYN-00225,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-03T10:20:00,2025-06-03T12:05:00,2025-06-03,10,105,3.369,1925.1,1944,green,1
SYN-00226,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-03T11:00:00,2025-06-03T12:49:00,2025-06-03,11,109,3.127,1721.3,1730,green,1
SYN-00227,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-03T11:00:00,2025-06-03T11:48:00,2025-06-03,11,48,1.565,1956.2,1592,green,1
SYN-00228,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-03T11:05:00,2025-06-03T12:01:00,2025-06-03,11,56,0.652,698.6,1887,green,1
SYN-00229,HH-0406,HH-0406,household,C-SYN-HH-0406,,,synthetic_profile,2025-06-03T11:05:00,2025-06-03T11:31:00,2025-06-03,11,26,0.368,849.2,1606,green,1
SYN-00230,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-03T11:15:00,2025-06-03T12:15:00,2025-06-03,11,60,0.644,644.0,1894,green,1
SYN-00231,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-03T11:20:00,2025-06-03T12:32:00,2025-06-03,11,72,2.072,1726.7,1516,green,1
SYN-00232,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-03T11:20:00,2025-06-03T11:46:00,2025-06-03,11,26,0.142,327.7,1422,green,1
SYN-00233,HH-0469,HH-0469,household,C-SYN-HH-0469,,,synthetic_profile,2025-06-03T11:30:00,2025-06-03T12:02:00,2025-06-03,11,32,0.199,373.1,1051,green,1
SYN-00234,HH-0201,HH-0201,household,C-SYN-HH-0201,,,synthetic_profile,2025-06-03T12:00:00,2025-06-03T12:32:00,2025-06-03,12,32,0.293,549.4,1139,green,1
SYN-00235,HH-0284,HH-0284,household,C-SYN-HH-0284,,,synthetic_profile,2025-06-03T12:00:00,2025-06-03T12:31:00,2025-06-03,12,31,0.464,898.1,986,green,1
SYN-00236,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-03T12:05:00,2025-06-03T12:54:00,2025-06-03,12,49,0.301,368.6,1536,green,1
SYN-00237,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-03T12:05:00,2025-06-03T13:05:00,2025-06-03,12,60,0.811,811.0,1334,green,1
SYN-00238,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-03T12:10:00,2025-06-03T12:28:00,2025-06-03,12,18,0.136,453.3,1120,green,1
SYN-00239,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-03T12:15:00,2025-06-03T12:52:00,2025-06-03,12,37,0.174,282.2,1093,green,1
SYN-00240,HH-0416,HH-0416,household,C-SYN-HH-0416,,,synthetic_profile,2025-06-03T12:15:00,2025-06-03T13:11:00,2025-06-03,12,56,0.872,934.3,1310,green,1
SYN-00241,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-03T12:15:00,2025-06-03T13:17:00,2025-06-03,12,62,0.9,871.0,1148,green,1
SYN-00242,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-03T12:15:00,2025-06-03T12:37:00,2025-06-03,12,22,0.159,433.6,1328,green,1
SYN-00243,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-03T12:30:00,2025-06-03T13:33:00,2025-06-03,12,63,0.748,712.4,969,green,1
SYN-00244,HH-0428,HH-0428,household,C-SYN-HH-0428,,,synthetic_profile,2025-06-03T12:30:00,2025-06-03T13:18:00,2025-06-03,12,48,0.579,723.8,1538,green,1
SYN-00245,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-03T12:30:00,2025-06-03T13:29:00,2025-06-03,12,59,0.508,516.6,1336,green,1
SYN-00246,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-03T13:00:00,2025-06-03T13:54:00,2025-06-03,13,54,0.533,592.2,1530,green,1
SYN-00247,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-03T13:00:00,2025-06-03T13:46:00,2025-06-03,13,46,0.51,665.2,1914,green,1
SYN-00248,HH-0382,HH-0382,household,C-SYN-HH-0382,,,synthetic_profile,2025-06-03T13:05:00,2025-06-03T13:46:00,2025-06-03,13,41,0.373,545.9,2007,green,1
SYN-00249,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-03T13:10:00,2025-06-03T13:33:00,2025-06-03,13,23,0.348,907.8,912,green,1
SYN-00250,HH-0413,HH-0413,household,C-SYN-HH-0413,,,synthetic_profile,2025-06-03T13:10:00,2025-06-03T13:41:00,2025-06-03,13,31,0.465,900.0,1182,green,1
SYN-00251,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-03T13:10:00,2025-06-03T13:41:00,2025-06-03,13,31,0.233,451.0,1728,green,1
SYN-00252,HH-0554,HH-0554,household,C-SYN-HH-0554,,,synthetic_profile,2025-06-03T13:10:00,2025-06-03T13:34:00,2025-06-03,13,24,0.224,560.0,2000,green,1
SYN-00253,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-03T13:15:00,2025-06-03T13:35:00,2025-06-03,13,20,0.175,525.0,1699,green,1
SYN-00254,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-03T13:20:00,2025-06-03T14:01:00,2025-06-03,13,41,0.375,548.8,850,green,1
SYN-00255,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-03T13:20:00,2025-06-03T13:56:00,2025-06-03,13,36,0.282,470.0,2025,green,1
SYN-00256,HH-0347,HH-0347,household,C-SYN-HH-0347,,,synthetic_profile,2025-06-03T14:05:00,2025-06-03T14:29:00,2025-06-03,14,24,0.339,847.5,965,green,1
SYN-00257,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-03T14:10:00,2025-06-03T14:59:00,2025-06-03,14,49,0.263,322.0,1084,green,1
OBS-018-0150,HH-0031,HH-0031,household,C-OBS-018,018,G,observed_smartplug,2025-06-03T15:20:41.659000,2025-06-03T15:36:18.672000,2025-06-03,15,15.6,0.288,1108.1,1120.4,green,1
SYN-00259,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-03T17:00:00,2025-06-03T18:49:00,2025-06-03,17,109,1.757,967.2,1318,red,0
SYN-00260,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-03T17:00:00,2025-06-03T17:56:00,2025-06-03,17,56,0.611,654.6,1650,red,0
SYN-00261,HH-0416,HH-0416,household,C-SYN-HH-0416,,,synthetic_profile,2025-06-03T17:00:00,2025-06-03T17:44:00,2025-06-03,17,44,0.628,856.4,1469,red,0
SYN-00262,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-03T17:05:00,2025-06-03T19:09:00,2025-06-03,17,124,1.227,593.7,1927,red,0
SYN-00263,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-03T17:05:00,2025-06-03T17:54:00,2025-06-03,17,49,0.593,726.1,999,red,0
SYN-00264,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-03T17:10:00,2025-06-03T18:01:00,2025-06-03,17,51,1.659,1951.8,1478,red,0
SYN-00265,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-03T17:10:00,2025-06-03T17:52:00,2025-06-03,17,42,0.371,530.0,2025,red,0
SYN-00266,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-03T17:15:00,2025-06-03T19:25:00,2025-06-03,17,130,3.322,1533.2,1833,red,0
SYN-00267,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-03T17:15:00,2025-06-03T17:51:00,2025-06-03,17,36,0.522,870.0,1248,red,0
SYN-00268,HH-0428,HH-0428,household,C-SYN-HH-0428,,,synthetic_profile,2025-06-03T17:40:00,2025-06-03T18:04:00,2025-06-03,17,24,0.151,377.5,1151,red,0
SYN-00269,HH-0201,HH-0201,household,C-SYN-HH-0201,,,synthetic_profile,2025-06-03T18:00:00,2025-06-03T18:44:00,2025-06-03,18,44,0.623,849.5,1792,red,0
SYN-00270,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-03T18:05:00,2025-06-03T18:43:00,2025-06-03,18,38,0.285,450.0,1664,red,0
SYN-00271,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-03T18:05:00,2025-06-03T18:38:00,2025-06-03,18,33,0.514,934.5,2019,red,0
SYN-00272,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-03T18:05:00,2025-06-03T19:00:00,2025-06-03,18,55,0.722,787.6,1984,red,0
SYN-00273,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-03T18:10:00,2025-06-03T18:40:00,2025-06-03,18,30,0.166,332.0,1522,red,0
SYN-00274,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-03T18:15:00,2025-06-03T18:37:00,2025-06-03,18,22,0.248,676.4,1276,red,0
SYN-00275,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-03T18:20:00,2025-06-03T18:58:00,2025-06-03,18,38,0.281,443.7,1319,red,0
SYN-00276,HH-0284,HH-0284,household,C-SYN-HH-0284,,,synthetic_profile,2025-06-03T18:20:00,2025-06-03T19:04:00,2025-06-03,18,44,0.343,467.7,1010,red,0
SYN-00277,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-03T18:30:00,2025-06-03T19:21:00,2025-06-03,18,51,0.653,768.2,1761,red,0
SYN-00278,HH-0406,HH-0406,household,C-SYN-HH-0406,,,synthetic_profile,2025-06-03T18:30:00,2025-06-03T19:07:00,2025-06-03,18,37,0.441,715.1,1615,red,0
SYN-00279,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-03T19:00:00,2025-06-03T19:57:00,2025-06-03,19,57,0.654,688.4,1001,red,0
SYN-00280,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-03T19:05:00,2025-06-03T19:50:00,2025-06-03,19,45,0.562,749.3,917,red,0
SYN-00281,HH-0381,HH-0381,household,C-SYN-HH-0381,,,synthetic_profile,2025-06-03T19:05:00,2025-06-03T19:24:00,2025-06-03,19,19,0.194,612.6,1318,red,0
SYN-00282,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-03T19:10:00,2025-06-03T19:37:00,2025-06-03,19,27,0.402,893.3,1565,red,0
SYN-00283,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-03T19:15:00,2025-06-03T19:46:00,2025-06-03,19,31,0.384,743.2,1948,red,0
SYN-00284,HH-0088,HH-0088,household,C-SYN-HH-0088,,,synthetic_profile,2025-06-03T19:30:00,2025-06-03T20:05:00,2025-06-03,19,35,0.297,509.1,902,red,0
SYN-00285,HH-0289,HH-0289,household,C-SYN-HH-0289,,,synthetic_profile,2025-06-03T19:30:00,2025-06-03T20:25:00,2025-06-03,19,55,0.701,764.7,1271,red,0
SYN-00286,HH-0339,HH-0339,household,C-SYN-HH-0339,,,synthetic_profile,2025-06-03T19:30:00,2025-06-03T20:27:00,2025-06-03,19,57,0.802,844.2,1750,red,0
