date,cooker_id,account_id,plug,source,session_count,active_minutes,available_minutes,utilization_percent,kwh,green_sessions,orange_sessions,red_sessions,observed_sessions,synthetic_sessions,peak_concurrent_cookers
2025-06-01,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,229.0,1440,15.9,4.658,2,0,0,0,2,2
2025-06-02,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,162.0,1440,11.25,4.43,0,0,2,0,2,2
2025-06-03,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,72.0,1440,5.0,2.072,1,0,0,0,1,1
2025-06-04,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,173.0,1440,12.01,5.823,0,0,2,0,2,2
2025-06-05,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,133.0,1440,9.24,4.099,0,0,1,0,1,1
2025-06-06,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,211.0,1440,14.65,4.943,1,0,1,0,2,1
2025-06-07,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,154.0,1440,10.69,4.676,1,0,1,0,2,1
2025-06-08,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,162.0,1440,11.25,3.392,1,0,1,0,2,1
2025-06-09,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,199.0,1440,13.82,3.226,1,0,1,0,2,1
2025-06-10,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,183.0,1440,12.71,5.645,0,0,2,0,2,2
2025-06-11,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,45.0,1440,3.12,0.91,0,0,1,0,1,1
2025-06-12,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,57.0,1440,3.96,1.257,0,0,1,0,1,1
2025-06-13,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,181.0,1440,12.57,4.487,2,0,0,0,2,2
2025-06-14,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,64.0,1440,4.44,0.618,0,0,1,0,1,1
2025-06-15,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,53.0,1440,3.68,1.728,0,0,1,0,1,1
2025-06-16,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,128.0,1440,8.89,4.013,1,0,0,0,1,1
2025-06-17,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,202.0,1440,14.03,5.628,2,0,0,0,2,2
2025-06-18,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,135.0,1440,9.38,2.922,1,0,1,0,2,1
2025-06-19,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,200.0,1440,13.89,3.638,1,0,1,0,2,1
2025-06-20,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,300.0,1440,20.83,7.477,1,0,1,0,2,1
2025-06-21,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,280.0,1440,19.44,5.586,0,0,2,0,2,2
2025-06-22,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,251.0,1440,17.43,5.697,1,0,1,0,2,1
2025-06-23,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,71.0,1440,4.93,0.702,0,0,1,0,1,1
2025-06-24,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,225.0,1440,15.62,4.915,0,0,2,0,2,2
2025-06-25,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,280.0,1440,19.44,3.99,0,0,2,0,2,2
2025-06-26,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,67.0,1440,4.65,1.492,1,0,0,0,1,1
2025-06-27,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,131.0,1440,9.1,1.311,2,0,0,0,2,2
2025-06-28,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,163.0,1440,11.32,4.526,1,0,1,0,2,1
2025-06-29,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,1,124.0,1440,8.61,2.762,0,0,1,0,1,1
2025-06-30,C-SYN-BIZ-001,BIZ-001,,synthetic_profile,2,271.0,1440,18.82,4.669,2,0,0,0,2,2
2025-06-01,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,194.0,1440,13.47,4.759,1,0,1,0,2,1
2025-06-02,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,215.0,1440,14.93,3.918,2,0,0,0,2,2
2025-06-03,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,109.0,1440,7.57,3.127,1,0,0,0,1,1
2025-06-04,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,238.0,1440,16.53,6.269,0,0,2,0,2,2
2025-06-05,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,141.0,1440,9.79,3.522,2,0,0,0,2,2
2025-06-06,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,204.0,1440,14.17,6.263,2,0,0,0,2,2
2025-06-07,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,91.0,1440,6.32,2.693,0,0,1,0,1,1
2025-06-08,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,255.0,1440,17.71,4.49,1,0,1,0,2,1
2025-06-09,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,224.0,1440,15.56,5.678,1,0,1,0,2,1
2025-06-10,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,116.0,1440,8.06,2.128,0,0,1,0,1,1
2025-06-11,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,208.0,1440,14.44,3.381,1,0,1,0,2,1
2025-06-12,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,272.0,1440,18.89,6.06,1,0,1,0,2,1
2025-06-13,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,88.0,1440,6.11,2.518,0,0,1,0,1,1
2025-06-14,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,260.0,1440,18.06,7.631,1,0,1,0,2,1
2025-06-15,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,181.0,1440,12.57,3.882,1,0,1,0,2,1
2025-06-16,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,169.0,1440,11.74,2.331,2,0,0,0,2,2
2025-06-17,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,107.0,1440,7.43,0.969,1,0,0,0,1,1
2025-06-18,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,159.0,1440,11.04,2.978,1,0,1,0,2,1
2025-06-19,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,55.0,1440,3.82,0.584,1,0,0,0,1,1
2025-06-20,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,133.0,1440,9.24,1.355,1,0,0,0,1,1
2025-06-21,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,121.0,1440,8.4,2.294,0,0,1,0,1,1
2025-06-22,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,103.0,1440,7.15,2.391,0,0,1,0,1,1
2025-06-23,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,211.0,1440,14.65,5.156,1,0,1,0,2,1
2025-06-24,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,64.0,1440,4.44,1.56,0,0,1,0,1,1
2025-06-25,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,176.0,1440,12.22,1.849,1,0,1,0,2,1
2025-06-26,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,156.0,1440,10.83,2.815,0,0,2,0,2,2
2025-06-27,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,167.0,1440,11.6,2.451,0,0,2,0,2,2
2025-06-28,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,125.0,1440,8.68,2.189,0,0,2,0,2,2
2025-06-29,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,2,201.0,1440,13.96,4.709,0,0,2,0,2,2
2025-06-30,C-SYN-BIZ-002,BIZ-002,,synthetic_profile,1,63.0,1440,4.38,1.627,0,0,1,0,1,1
2025-06-01,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,195.0,1440,13.54,4.627,2,0,0,0,2,2
2025-06-02,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,226.0,1440,15.69,4.787,2,0,0,0,2,2
2025-06-03,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,78.0,1440,5.42,1.37,1,0,0,0,1,1
2025-06-04,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,101.0,1440,7.01,2.469,1,0,0,0,1,1
2025-06-05,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,115.0,1440,7.99,1.951,1,0,0,0,1,1
2025-06-06,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,90.0,1440,6.25,3.095,1,0,0,0,1,1
2025-06-07,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,97.0,1440,6.74,2.352,2,0,0,0,2,2
2025-06-08,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,284.0,1440,19.72,7.381,2,0,0,0,2,2
2025-06-09,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,213.0,1440,14.79,6.212,2,0,0,0,2,2
2025-06-10,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,280.0,1440,19.44,6.964,2,0,0,0,2,2
2025-06-11,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,211.0,1440,14.65,5.238,2,0,0,0,2,2
2025-06-12,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,173.0,1440,12.01,3.253,2,0,0,0,2,2
2025-06-13,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,192.0,1440,13.33,2.317,2,0,0,0,2,2
2025-06-14,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,57.0,1440,3.96,1.553,1,0,0,0,1,1
2025-06-15,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,187.0,1440,12.99,2.507,2,0,0,0,2,2
2025-06-16,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,110.0,1440,7.64,1.207,1,0,0,0,1,1
2025-06-17,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,129.0,1440,8.96,2.749,2,0,0,0,2,2
2025-06-18,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,206.0,1440,14.31,4.321,2,0,0,0,2,2
2025-06-19,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,58.0,1440,4.03,1.801,1,0,0,0,1,1
2025-06-20,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,100.0,1440,6.94,1.671,2,0,0,0,2,2
2025-06-21,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,212.0,1440,14.72,4.916,2,0,0,0,2,2
2025-06-22,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,89.0,1440,6.18,2.131,1,0,0,0,1,1
2025-06-23,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,232.0,1440,16.11,7.205,2,0,0,0,2,2
2025-06-24,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,159.0,1440,11.04,3.499,2,0,0,0,2,2
2025-06-25,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,251.0,1440,17.43,3.513,2,0,0,0,2,2
2025-06-26,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,207.0,1440,14.37,2.271,2,0,0,0,2,2
2025-06-27,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,261.0,1440,18.12,4.854,2,0,0,0,2,2
2025-06-28,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,123.0,1440,8.54,2.865,2,0,0,0,2,2
2025-06-29,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,1,107.0,1440,7.43,2.043,1,0,0,0,1,1
2025-06-30,C-SYN-BIZ-003,BIZ-003,,synthetic_profile,2,155.0,1440,10.76,4.161,2,0,0,0,2,2
2025-06-01,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,83.0,1440,5.76,2.202,0,0,1,0,1,1
2025-06-02,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,107.0,1440,7.43,1.811,0,0,2,0,2,2
2025-06-03,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,217.0,1440,15.07,4.235,0,0,2,0,2,1
2025-06-04,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,192.0,1440,13.33,5.172,0,0,2,0,2,1
2025-06-05,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,111.0,1440,7.71,2.326,0,0,2,0,2,1
2025-06-06,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,73.0,1440,5.07,0.995,0,0,1,0,1,1
2025-06-07,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,156.0,1440,10.83,4.111,0,0,2,0,2,2
2025-06-08,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,174.0,1440,12.08,2.782,0,0,2,0,2,2
2025-06-09,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,183.0,1440,12.71,4.74,0,0,2,0,2,1
2025-06-10,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,144.0,1440,10.0,4.806,0,0,1,0,1,1
2025-06-11,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,206.0,1440,14.31,5.181,0,0,2,0,2,1
2025-06-12,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,50.0,1440,3.47,0.685,0,0,1,0,1,1
2025-06-13,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,222.0,1440,15.42,3.578,0,0,2,0,2,2
2025-06-14,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,130.0,1440,9.03,2.254,0,0,2,0,2,1
2025-06-15,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,202.0,1440,14.03,5.072,0,0,2,0,2,1
2025-06-16,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,291.0,1440,20.21,4.806,0,0,2,0,2,2
2025-06-17,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,126.0,1440,8.75,3.158,0,0,1,0,1,1
2025-06-18,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,237.0,1440,16.46,5.79,0,0,2,0,2,1
2025-06-19,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,112.0,1440,7.78,1.818,0,0,2,0,2,1
2025-06-20,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,121.0,1440,8.4,2.815,0,0,1,0,1,1
2025-06-21,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,213.0,1440,14.79,3.546,0,0,2,0,2,1
2025-06-22,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,189.0,1440,13.12,5.866,0,0,2,0,2,1
2025-06-23,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,139.0,1440,9.65,2.226,0,0,2,0,2,2
2025-06-24,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,147.0,1440,10.21,2.403,0,0,1,0,1,1
2025-06-25,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,204.0,1440,14.17,3.478,0,0,2,0,2,2
2025-06-26,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,226.0,1440,15.69,4.968,0,0,2,0,2,1
2025-06-27,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,136.0,1440,9.44,2.13,0,0,2,0,2,1
2025-06-28,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,172.0,1440,11.94,4.332,0,0,2,0,2,2
2025-06-29,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,2,252.0,1440,17.5,5.632,0,0,2,0,2,1
2025-06-30,C-SYN-BIZ-004,BIZ-004,,synthetic_profile,1,102.0,1440,7.08,3.324,0,0,1,0,1,1
2025-06-01,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,207.0,1440,14.37,4.946,2,0,0,0,2,2
2025-06-02,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,165.0,1440,11.46,3.322,2,0,0,0,2,2
2025-06-03,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,239.0,1440,16.6,6.444,2,0,0,0,2,2
2025-06-04,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,244.0,1440,16.94,5.358,2,0,0,0,2,2
2025-06-05,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,142.0,1440,9.86,3.609,2,0,0,0,2,2
2025-06-06,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,153.0,1440,10.62,3.849,2,0,0,0,2,2
2025-06-07,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,69.0,1440,4.79,1.338,1,0,0,0,1,1
2025-06-08,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,51.0,1440,3.54,1.093,1,0,0,0,1,1
2025-06-09,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,217.0,1440,15.07,6.787,2,0,0,0,2,2
2025-06-10,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,280.0,1440,19.44,5.61,2,0,0,0,2,2
2025-06-11,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,116.0,1440,8.06,3.425,1,0,0,0,1,1
2025-06-12,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,130.0,1440,9.03,3.197,2,0,0,0,2,2
2025-06-13,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,151.0,1440,10.49,4.564,2,0,0,0,2,2
2025-06-14,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,260.0,1440,18.06,4.699,2,0,0,0,2,2
2025-06-15,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,91.0,1440,6.32,0.941,1,0,0,0,1,1
2025-06-16,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,166.0,1440,11.53,2.347,2,0,0,0,2,2
2025-06-17,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,161.0,1440,11.18,4.285,2,0,0,0,2,2
2025-06-18,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,172.0,1440,11.94,4.218,2,0,0,0,2,2
2025-06-19,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,198.0,1440,13.75,6.15,2,0,0,0,2,2
2025-06-20,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,148.0,1440,10.28,4.72,1,0,0,0,1,1
2025-06-21,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,150.0,1440,10.42,2.373,2,0,0,0,2,2
2025-06-22,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,199.0,1440,13.82,3.931,2,0,0,0,2,2
2025-06-23,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,207.0,1440,14.37,4.034,2,0,0,0,2,2
2025-06-24,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,58.0,1440,4.03,1.862,1,0,0,0,1,1
2025-06-25,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,186.0,1440,12.92,5.841,2,0,0,0,2,2
2025-06-26,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,91.0,1440,6.32,1.361,1,0,0,0,1,1
2025-06-27,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,123.0,1440,8.54,2.279,1,0,0,0,1,1
2025-06-28,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,2,282.0,1440,19.58,4.89,2,0,0,0,2,2
2025-06-29,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,59.0,1440,4.1,0.544,1,0,0,0,1,1
2025-06-30,C-SYN-BIZ-005,BIZ-005,,synthetic_profile,1,83.0,1440,5.76,2.337,1,0,0,0,1,1
2025-06-01,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,135.0,1440,9.38,4.206,0,0,1,0,1,1
2025-06-02,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,239.0,1440,16.6,4.448,0,0,2,0,2,2
2025-06-03,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,224.0,1440,15.56,5.475,0,0,2,0,2,1
2025-06-04,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,206.0,1440,14.31,4.36,0,0,2,0,2,2
2025-06-05,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,274.0,1440,19.03,8.792,0,0,2,0,2,1
2025-06-06,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,201.0,1440,13.96,5.752,0,0,2,0,2,1
2025-06-07,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,132.0,1440,9.17,3.145,0,0,2,0,2,1
2025-06-08,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,69.0,1440,4.79,1.081,0,0,1,0,1,1
2025-06-09,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,164.0,1440,11.39,4.445,0,0,2,0,2,1
2025-06-10,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,68.0,1440,4.72,1.108,0,0,1,0,1,1
2025-06-11,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,189.0,1440,13.12,3.642,0,0,2,0,2,2
2025-06-12,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,135.0,1440,9.38,2.795,0,0,2,0,2,1
2025-06-13,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,137.0,1440,9.51,3.954,0,0,1,0,1,1
2025-06-14,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,174.0,1440,12.08,2.762,0,0,2,0,2,2
2025-06-15,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,128.0,1440,8.89,2.698,0,0,2,0,2,1
2025-06-16,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,229.0,1440,15.9,4.665,0,0,2,0,2,2
2025-06-17,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,186.0,1440,12.92,2.317,0,0,2,0,2,2
2025-06-18,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,132.0,1440,9.17,3.468,0,0,2,0,2,2
2025-06-19,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,220.0,1440,15.28,2.909,0,0,2,0,2,1
2025-06-20,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,134.0,1440,9.31,3.772,0,0,1,0,1,1
2025-06-21,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,49.0,1440,3.4,0.693,0,0,1,0,1,1
2025-06-22,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,231.0,1440,16.04,5.114,0,0,2,0,2,2
2025-06-23,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,109.0,1440,7.57,3.801,0,0,1,0,1,1
2025-06-24,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,202.0,1440,14.03,4.713,0,0,2,0,2,1
2025-06-25,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,196.0,1440,13.61,4.14,0,0,2,0,2,2
2025-06-26,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,103.0,1440,7.15,2.714,0,0,1,0,1,1
2025-06-27,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,196.0,1440,13.61,4.715,0,0,2,0,2,2
2025-06-28,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,1,54.0,1440,3.75,1.759,0,0,1,0,1,1
2025-06-29,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,150.0,1440,10.42,1.678,0,0,2,0,2,2
2025-06-30,C-SYN-BIZ-006,BIZ-006,,synthetic_profile,2,273.0,1440,18.96,3.527,0,0,2,0,2,2
2025-06-01,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,189.0,1440,13.12,3.865,0,0,2,0,2,1
2025-06-02,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,368.0,1440,25.56,5.087,0,0,3,0,3,2
2025-06-03,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,175.0,1440,12.15,2.886,0,0,2,0,2,2
2025-06-04,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,143.0,1440,9.93,3.967,0,0,2,0,2,1
2025-06-05,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,302.0,1440,20.97,6.095,0,0,3,0,3,2
2025-06-06,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,161.0,1440,11.18,4.777,0,0,2,0,2,2
2025-06-07,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,210.0,1440,14.58,5.239,0,0,2,0,2,1
2025-06-08,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,245.0,1440,17.01,6.368,0,0,2,0,2,1
2025-06-09,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,145.0,1440,10.07,3.106,0,0,2,0,2,1
2025-06-10,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,94.0,1440,6.53,1.794,0,0,1,0,1,1
2025-06-11,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,245.0,1440,17.01,7.792,0,0,3,0,3,2
2025-06-12,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,116.0,1440,8.06,3.994,0,0,1,0,1,1
2025-06-13,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,103.0,1440,7.15,1.677,0,0,1,0,1,1
2025-06-14,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,186.0,1440,12.92,5.491,0,0,2,0,2,2
2025-06-15,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,294.0,1440,20.42,5.01,0,0,3,0,3,2
2025-06-16,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,249.0,1440,17.29,4.252,0,0,3,0,3,2
2025-06-17,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,208.0,1440,14.44,6.558,0,0,2,0,2,1
2025-06-18,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,60.0,1440,4.17,0.63,0,0,1,0,1,1
2025-06-19,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,77.0,1440,5.35,0.988,0,0,1,0,1,1
2025-06-20,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,308.0,1440,21.39,6.945,0,0,3,0,3,2
2025-06-21,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,266.0,1440,18.47,6.459,0,0,3,0,3,2
2025-06-22,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,392.0,1440,27.22,8.854,0,0,3,0,3,2
2025-06-23,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,178.0,1440,12.36,2.227,0,0,2,0,2,1
2025-06-24,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,263.0,1440,18.26,5.644,0,0,3,0,3,2
2025-06-25,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,288.0,1440,20.0,7.195,0,0,3,0,3,2
2025-06-26,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,133.0,1440,9.24,1.919,0,0,2,0,2,2
2025-06-27,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,1,96.0,1440,6.67,1.802,0,0,1,0,1,1
2025-06-28,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,137.0,1440,9.51,2.9,0,0,2,0,2,2
2025-06-29,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,3,289.0,1440,20.07,4.855,0,0,3,0,3,2
2025-06-30,C-SYN-BIZ-007,BIZ-007,,synthetic_profile,2,177.0,1440,12.29,3.032,0,0,2,0,2,2
2025-06-01,C-SYN-BIZ-008,BIZ-008,,synthetic_profile,2,164.0,1440,11.39,3.309,0,0,2,0,2,1
2025-06-02,C-SYN-BIZ-008,BIZ-008,,synthetic_profile,1,71.0,1440,4.93,1.02,0,0,1,0,1,1
2025-06-03,C-SYN-BIZ-008,BIZ-008,,synthetic_profile,2,271.0,1440,18.82,3.837,0,0,2,0,2,2
